country_id,country_name,iso3_code,region,income_group,year,crop,yield_kg_ha,production_tonnes,area_harvested_ha,fertilizer_use_kg_ha,irrigation_pct,avg_temp_mean_c,avg_temp_max_c,avg_temp_min_c,total_precip_mm,total_rain_mm,total_et0_mm,gdd_base10,extreme_hot_days_gt35c,freeze_days_lt0c,precip_variability_cv2
8,Vietnam,VNM,Southeast Asia,Lower middle income,2021,Wheat,6200.79,7345735.83,1184645.0,66.02,20.9,21.75780821917808,26.50849315068493,18.56931506849315,2030.9000000000005,2030.9000000000005,1352.1400000000015,4291.599999999997,0.0,0.0,3.3615252260400887
8,Vietnam,VNM,Southeast Asia,Lower middle income,2022,Maize,7006.14,16736629.3,2388852.0,85.73,36.8,21.685753424657527,26.652602739726024,18.410136986301357,1796.6000000000001,1796.6000000000001,1351.0600000000013,4265.299999999999,0.0,0.0,3.211427868210106
8,Vietnam,VNM,Southeast Asia,Lower middle income,2022,Rice,6998.55,28053579.76,4008486.0,101.91,11.1,21.685753424657527,26.652602739726024,18.410136986301357,1796.6000000000001,1796.6000000000001,1351.0600000000013,4265.299999999999,0.0,0.0,3.211427868210106
8,Vietnam,VNM,Southeast Asia,Lower middle income,2022,Soybeans,2455.72,1992114.25,811213.0,45.51,25.2,21.685753424657527,26.652602739726024,18.410136986301357,1796.6000000000001,1796.6000000000001,1351.0600000000013,4265.299999999999,0.0,0.0,3.211427868210106
8,Vietnam,VNM,Southeast Asia,Lower middle income,2022,Wheat,5461.43,25554850.11,4679153.0,77.68,26.9,21.685753424657527,26.652602739726024,18.410136986301357,1796.6000000000001,1796.6000000000001,1351.0600000000013,4265.299999999999,0.0,0.0,3.211427868210106
8,Vietnam,VNM,Southeast Asia,Lower middle income,2023,Maize,5764.88,11232377.78,1948415.0,77.21,34.0,22.138630136986322,27.16794520547946,18.87671232876714,1607.3,1607.3,1395.940000000001,4430.600000000007,0.0,0.0,2.3714317347961007
8,Vietnam,VNM,Southeast Asia,Lower middle income,2023,Rice,7115.51,24752858.37,3478717.0,57.31,27.1,22.138630136986322,27.16794520547946,18.87671232876714,1607.3,1607.3,1395.940000000001,4430.600000000007,0.0,0.0,2.3714317347961007
8,Vietnam,VNM,Southeast Asia,Lower middle income,2023,Wheat,5442.1,8442414.52,1551317.0,81.73,32.8,22.138630136986322,27.16794520547946,18.87671232876714,1607.3,1607.3,1395.940000000001,4430.600000000007,0.0,0.0,2.3714317347961007
9,Ethiopia,ETH,Sub-Saharan Africa,Low income,2015,Maize,6430.27,3396113.21,528145.0,24.36,12.9,24.291780821917794,30.487945205479484,18.3895890410959,279.4,279.4,2040.4499999999991,5216.499999999999,0.0,0.0,8.47506903278269
9,Ethiopia,ETH,Sub-Saharan Africa,Low income,2015,Rice,5695.56,3452477.7,606170.0,21.27,11.3,24.291780821917794,30.487945205479484,18.3895890410959,279.4,279.4,2040.4499999999991,5216.499999999999,0.0,0.0,8.47506903278269
9,Ethiopia,ETH,Sub-Saharan Africa,Low income,2015,Soybeans,1661.83,3295720.97,1983183.0,25.82,11.0,24.291780821917794,30.487945205479484,18.3895890410959,279.4,279.4,2040.4499999999991,5216.499999999999,0.0,0.0,8.47506903278269
9,Ethiopia,ETH,Sub-Saharan Africa,Low income,2016,Maize,5370.76,3494003.35,650560.0,21.88,13.1,23.82076502732241,29.672677595628418,18.385245901639333,605.2000000000006,605.2000000000006,1938.7399999999998,5058.400000000001,5.0,0.0,7.454431498941302
9,Ethiopia,ETH,Sub-Saharan Africa,Low income,2016,Rice,5278.66,10283149.7,1948060.0,20.17,6.8,23.82076502732241,29.672677595628418,18.385245901639333,605.2000000000006,605.2000000000006,1938.7399999999998,5058.400000000001,5.0,0.0,7.454431498941302
9,Ethiopia,ETH,Sub-Saharan Africa,Low income,2016,Wheat,3214.68,7059318.07,2195964.0,22.06,9.2,23.82076502732241,29.672677595628418,18.385245901639333,605.2000000000006,605.2000000000006,1938.7399999999998,5058.400000000001,5.0,0.0,7.454431498941302
9,Ethiopia,ETH,Sub-Saharan Africa,Low income,2017,Maize,7438.42,1395000.71,187540.0,25.72,11.0,23.729589041095885,29.983561643835618,18.45013698630138,394.4000000000001,394.4000000000001,2082.169999999999,5011.299999999998,1.0,0.0,5.504569294668976
9,Ethiopia,ETH,Sub-Saharan Africa,Low income,2017,Rice,3482.94,7625878.15,2189497.0,30.15,8.7,23.729589041095885,29.983561643835618,18.45013698630138,394.4000000000001,394.4000000000001,2082.169999999999,5011.299999999998,1.0,0.0,5.504569294668976
9,Ethiopia,ETH,Sub-Saharan Africa,Low income,2017,Wheat,3969.61,3177260.16,800397.0,18.97,13.5,23.729589041095885,29.983561643835618,18.45013698630138,394.4000000000001,394.4000000000001,2082.169999999999,5011.299999999998,1.0,0.0,5.504569294668976
9,Ethiopia,ETH,Sub-Saharan Africa,Low income,2018,Rice,4984.56,9781810.28,1962422.0,29.81,10.4,23.43890410958905,29.66109589041095,18.173698630136986,410.4,410.4,2010.0499999999988,4905.200000000001,0.0,0.0,5.017115546473937
9,Ethiopia,ETH,Sub-Saharan Africa,Low income,2018,Soybeans,2307.85,1322880.05,573209.0,29.44,9.8,23.43890410958905,29.66109589041095,18.173698630136986,410.4,410.4,2010.0499999999988,4905.200000000001,0.0,0.0,5.017115546473937
9,Ethiopia,ETH,Sub-Saharan Africa,Low income,2018,Wheat,5648.86,14444205.84,2557011.0,29.19,7.3,23.43890410958905,29.66109589041095,18.173698630136986,410.4,410.4,2010.0499999999988,4905.200000000001,0.0,0.0,5.017115546473937
9,Ethiopia,ETH,Sub-Saharan Africa,Low income,2019,Maize,6861.3,13158973.71,1917853.0,29.69,3.9,23.5082191780822,29.43726027397257,18.447123287671225,683.8999999999999,683.8999999999999,1939.79,4930.5,0.0,0.0,5.592181770767982
9,Ethiopia,ETH,Sub-Saharan Africa,Low income,2019,Rice,5106.73,173582.81,33991.0,28.76,10.2,23.5082191780822,29.43726027397257,18.447123287671225,683.8999999999999,683.8999999999999,1939.79,4930.5,0.0,0.0,5.592181770767982
9,Ethiopia,ETH,Sub-Saharan Africa,Low income,2019,Wheat,3644.03,8503039.6,2333416.0,29.4,6.7,23.5082191780822,29.43726027397257,18.447123287671225,683.8999999999999,683.8999999999999,1939.79,4930.5,0.0,0.0,5.592181770767982
9,Ethiopia,ETH,Sub-Saharan Africa,Low income,2020,Rice,4862.57,907121.59,186552.0,27.82,10.6,23.390983606557377,29.1603825136612,18.392622950819682,591.2000000000003,591.2000000000003,1900.110000000001,4901.100000000002,0.0,0.0,4.8851329421501815
9,Ethiopia,ETH,Sub-Saharan Africa,Low income,2020,Wheat,3006.57,5222663.82,1737085.0,18.17,11.2,23.390983606557377,29.1603825136612,18.392622950819682,591.2000000000003,591.2000000000003,1900.110000000001,4901.100000000002,0.0,0.0,4.8851329421501815
9,Ethiopia,ETH,Sub-Saharan Africa,Low income,2021,Maize,5957.66,8836422.12,1483204.0,27.67,10.8,23.520821917808235,29.633698630136983,18.03808219178081,539.9000000000001,539.9000000000001,2054.8899999999994,4935.0999999999985,0.0,0.0,8.398437885141345
9,Ethiopia,ETH,Sub-Saharan Africa,Low income,2021,Rice,5238.89,8000147.31,1527069.0,21.87,12.3,23.520821917808235,29.633698630136983,18.03808219178081,539.9000000000001,539.9000000000001,2054.8899999999994,4935.0999999999985,0.0,0.0,8.398437885141345
9,Ethiopia,ETH,Sub-Saharan Africa,Low income,2021,Wheat,3575.46,7904596.17,2210791.0,29.16,10.1,23.520821917808235,29.633698630136983,18.03808219178081,539.9000000000001,539.9000000000001,2054.8899999999994,4935.0999999999985,0.0,0.0,8.398437885141345
9,Ethiopia,ETH,Sub-Saharan Africa,Low income,2022,Rice,5388.58,2398670.3,445140.0,30.45,11.6,23.6186301369863,29.822739726027397,18.1131506849315,562.6,562.6,2067.4299999999994,4970.800000000001,10.0,0.0,6.249266046663393
9,Ethiopia,ETH,Sub-Saharan Africa,Low income,2022,Soybeans,2289.91,5413840.12,2364216.0,25.14,8.6,23.6186301369863,29.822739726027397,18.1131506849315,562.6,562.6,2067.4299999999994,4970.800000000001,10.0,0.0,6.249266046663393
9,Ethiopia,ETH,Sub-Saharan Africa,Low income,2022,Wheat,3156.54,8697714.37,2755454.0,27.04,9.4,23.6186301369863,29.822739726027397,18.1131506849315,562.6,562.6,2067.4299999999994,4970.800000000001,10.0,0.0,6.249266046663393
9,Ethiopia,ETH,Sub-Saharan Africa,Low income,2023,Maize,5834.74,6458970.94,1106986.0,33.4,8.9,23.001095890410948,28.972602739726018,17.723561643835616,1000.3000000000005,1000.3000000000005,1904.9299999999994,4745.4,0.0,0.0,4.401871840727096
9,Ethiopia,ETH,Sub-Saharan Africa,Low income,2023,Rice,5466.02,1955719.02,357796.0,40.91,8.3,23.001095890410948,28.972602739726018,17.723561643835616,1000.3000000000005,1000.3000000000005,1904.9299999999994,4745.4,0.0,0.0,4.401871840727096
9,Ethiopia,ETH,Sub-Saharan Africa,Low income,2023,Wheat,3007.51,3110017.77,1034084.0,27.39,5.5,23.001095890410948,28.972602739726018,17.723561643835616,1000.3000000000005,1000.3000000000005,1904.9299999999994,4745.4,0.0,0.0,4.401871840727096
10,Brazil,BRA,South America,Upper middle income,2015,Maize,10878.71,28380945.77,2608851.0,103.69,34.3,27.509315068493144,32.251780821917805,23.273150684931515,1113.9000000000003,1113.9000000000003,1663.15,6390.9000000000015,67.0,0.0,2.752188645336725
10,Brazil,BRA,South America,Upper middle income,2015,Rice,6430.0,7229701.58,1124371.0,107.97,38.7,27.509315068493144,32.251780821917805,23.273150684931515,1113.9000000000003,1113.9000000000003,1663.15,6390.9000000000015,67.0,0.0,2.752188645336725
10,Brazil,BRA,South America,Upper middle income,2015,Soybeans,4594.6,16725606.71,3640277.0,105.71,44.5,27.509315068493144,32.251780821917805,23.273150684931515,1113.9000000000003,1113.9000000000003,1663.15,6390.9000000000015,67.0,0.0,2.752188645336725
10,Brazil,BRA,South America,Upper middle income,2015,Wheat,4696.92,19047592.21,4055341.0,109.8,20.9,27.509315068493144,32.251780821917805,23.273150684931515,1113.9000000000003,1113.9000000000003,1663.15,6390.9000000000015,67.0,0.0,2.752188645336725
10,Brazil,BRA,South America,Upper middle income,2016,Maize,6090.5,4662607.6,765554.0,142.91,35.4,27.92322404371585,32.75819672131149,23.664754098360653,1230.0999999999992,1230.0999999999992,1685.6399999999999,6559.899999999999,54.0,0.0,3.8332469514954566
10,Brazil,BRA,South America,Upper middle income,2016,Rice,7095.55,8631660.74,1216490.0,99.18,29.9,27.92322404371585,32.75819672131149,23.664754098360653,1230.0999999999992,1230.0999999999992,1685.6399999999999,6559.899999999999,54.0,0.0,3.8332469514954566
10,Brazil,BRA,South America,Upper middle income,2016,Soybeans,3885.15,1655902.26,426213.0,100.11,26.6,27.92322404371585,32.75819672131149,23.664754098360653,1230.0999999999992,1230.0999999999992,1685.6399999999999,6559.899999999999,54.0,0.0,3.8332469514954566
10,Brazil,BRA,South America,Upper middle income,2016,Wheat,6051.7,13707908.15,2265135.0,105.28,19.0,27.92322404371585,32.75819672131149,23.664754098360653,1230.0999999999992,1230.0999999999992,1685.6399999999999,6559.899999999999,54.0,0.0,3.8332469514954566
10,Brazil,BRA,South America,Upper middle income,2017,Maize,10858.25,39239185.15,3613768.0,94.69,31.9,26.506575342465762,32.455616438356174,21.799178082191784,1075.8000000000002,1075.8000000000002,1632.3200000000018,6024.899999999994,71.0,0.0,4.550291613834567
10,Brazil,BRA,South America,Upper middle income,2017,Soybeans,5045.06,10355154.59,2052532.0,161.32,41.6,26.506575342465762,32.455616438356174,21.799178082191784,1075.8000000000002,1075.8000000000002,1632.3200000000018,6024.899999999994,71.0,0.0,4.550291613834567
10,Brazil,BRA,South America,Upper middle income,2017,Wheat,6502.2,17654091.05,2715094.0,114.39,19.6,26.506575342465762,32.455616438356174,21.799178082191784,1075.8000000000002,1075.8000000000002,1632.3200000000018,6024.899999999994,71.0,0.0,4.550291613834567
10,Brazil,BRA,South America,Upper middle income,2018,Rice,8067.48,21431641.48,2656548.0,116.52,32.1,26.244383561643847,32.10958904109587,21.56575342465754,974.5000000000001,974.5000000000001,1564.189999999999,5929.200000000003,46.0,0.0,4.1136845907216895
10,Brazil,BRA,South America,Upper middle income,2018,Soybeans,5474.93,16278485.71,2973279.0,116.23,34.9,26.244383561643847,32.10958904109587,21.56575342465754,974.5000000000001,974.5000000000001,1564.189999999999,5929.200000000003,46.0,0.0,4.1136845907216895
10,Brazil,BRA,South America,Upper middle income,2018,Wheat,7504.86,10747517.96,1432075.0,143.04,42.7,26.244383561643847,32.10958904109587,21.56575342465754,974.5000000000001,974.5000000000001,1564.189999999999,5929.200000000003,46.0,0.0,4.1136845907216895
10,Brazil,BRA,South America,Upper middle income,2019,Maize,12901.09,60243877.3,4669674.0,109.91,18.0,27.048219178082206,33.32356164383561,22.02273972602741,732.2000000000002,732.2000000000002,1701.0300000000007,6222.600000000008,83.0,0.0,4.511919192838636
10,Brazil,BRA,South America,Upper middle income,2019,Rice,8280.3,11245861.8,1358147.0,131.14,23.4,27.048219178082206,33.32356164383561,22.02273972602741,732.2000000000002,732.2000000000002,1701.0300000000007,6222.600000000008,83.0,0.0,4.511919192838636
10,Brazil,BRA,South America,Upper middle income,2019,Soybeans,4043.37,,4557607.0,135.2,41.3,27.048219178082206,33.32356164383561,22.02273972602741,732.2000000000002,732.2000000000002,1701.0300000000007,6222.600000000008,83.0,0.0,4.511919192838636
10,Brazil,BRA,South America,Upper middle income,2019,Wheat,6085.87,11225153.82,1844461.0,154.35,17.4,27.048219178082206,33.32356164383561,22.02273972602741,732.2000000000002,732.2000000000002,1701.0300000000007,6222.600000000008,83.0,0.0,4.511919192838636
10,Brazil,BRA,South America,Upper middle income,2020,Maize,9062.9,21447695.9,2366537.0,126.79,32.8,26.27049180327866,32.2311475409836,21.407377049180322,1172.6000000000001,1172.6000000000001,1623.8100000000002,5954.999999999997,63.0,0.0,3.6773943120897785
10,Brazil,BRA,South America,Upper middle income,2020,Rice,7765.01,36361430.12,4682730.0,128.66,34.5,26.27049180327866,32.2311475409836,21.407377049180322,1172.6000000000001,1172.6000000000001,1623.8100000000002,5954.999999999997,63.0,0.0,3.6773943120897785
10,Brazil,BRA,South America,Upper middle income,2020,Soybeans,3880.7,15999020.24,4122720.0,105.57,40.1,26.27049180327866,32.2311475409836,21.407377049180322,1172.6000000000001,1172.6000000000001,1623.8100000000002,5954.999999999997,63.0,0.0,3.6773943120897785
10,Brazil,BRA,South America,Upper middle income,2020,Wheat,6889.89,29974124.45,4350453.0,138.5,17.5,26.27049180327866,32.2311475409836,21.407377049180322,1172.6000000000001,1172.6000000000001,1623.8100000000002,5954.999999999997,63.0,0.0,3.6773943120897785
10,Brazil,BRA,South America,Upper middle income,2021,Rice,7210.32,4595789.03,637390.0,92.43,17.6,25.808767123287662,31.884383561643833,21.112876712328756,1434.0000000000005,1434.0000000000005,1563.5599999999995,5770.199999999995,44.0,0.0,3.5000507207895875
10,Brazil,BRA,South America,Upper middle income,2021,Soybeans,3494.35,16320469.87,4670530.0,138.51,28.7,25.808767123287662,31.884383561643833,21.112876712328756,1434.0000000000005,1434.0000000000005,1563.5599999999995,5770.199999999995,44.0,0.0,3.5000507207895875
10,Brazil,BRA,South America,Upper middle income,2021,Wheat,5961.52,1668767.1,279923.0,171.05,29.3,25.808767123287662,31.884383561643833,21.112876712328756,1434.0000000000005,1434.0000000000005,1563.5599999999995,5770.199999999995,44.0,0.0,3.5000507207895875
10,Brazil,BRA,South America,Upper middle income,2022,Maize,9694.19,18999480.85,1959884.0,114.65,29.6,26.01205479452056,32.48164383561646,20.844931506849324,1321.0000000000005,1321.0000000000005,1691.0400000000006,5844.399999999997,63.0,0.0,4.518971531327912
10,Brazil,BRA,South America,Upper middle income,2022,Rice,8274.35,21218702.23,2564395.0,76.58,36.1,26.01205479452056,32.48164383561646,20.844931506849324,1321.0000000000005,1321.0000000000005,1691.0400000000006,5844.399999999997,63.0,0.0,4.518971531327912
10,Brazil,BRA,South America,Upper middle income,2022,Soybeans,5087.52,,6482295.0,153.33,22.4,26.01205479452056,32.48164383561646,20.844931506849324,1321.0000000000005,1321.0000000000005,1691.0400000000006,5844.399999999997,63.0,0.0,4.518971531327912
10,Brazil,BRA,South America,Upper middle income,2022,Wheat,6848.96,30964986.82,4521121.0,126.16,30.6,26.01205479452056,32.48164383561646,20.844931506849324,1321.0000000000005,1321.0000000000005,1691.0400000000006,5844.399999999997,63.0,0.0,4.518971531327912
10,Brazil,BRA,South America,Upper middle income,2023,Maize,8568.22,4003543.15,467255.0,175.52,36.6,26.688493150684923,33.19068493150685,21.644931506849325,1316.0000000000005,1316.0000000000005,1693.1599999999976,6091.299999999998,105.0,0.0,6.7152199143577675
10,Brazil,BRA,South America,Upper middle income,2023,Rice,8819.17,3525823.06,399791.0,160.89,34.4,26.688493150684923,33.19068493150685,21.644931506849325,1316.0000000000005,1316.0000000000005,1693.1599999999976,6091.299999999998,105.0,0.0,6.7152199143577675
10,Brazil,BRA,South America,Upper middle income,2023,Soybeans,4572.22,10757975.2,2352901.0,135.04,25.4,26.688493150684923,33.19068493150685,21.644931506849325,1316.0000000000005,1316.0000000000005,1693.1599999999976,6091.299999999998,105.0,0.0,6.7152199143577675
10,Brazil,BRA,South America,Upper middle income,2023,Wheat,5984.76,17199047.19,2873806.0,85.24,27.0,26.688493150684923,33.19068493150685,21.644931506849325,1316.0000000000005,1316.0000000000005,1693.1599999999976,6091.299999999998,105.0,0.0,6.7152199143577675
11,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2015,Maize,7302.47,5796304.31,793746.0,62.48,27.5,25.685205479452065,30.915342465753426,21.22904109589041,1916.9,1916.9,1596.2400000000005,5725.1,51.0,0.0,3.9971706669948452
11,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2015,Rice,5512.14,2360222.55,428186.0,52.28,29.1,25.685205479452065,30.915342465753426,21.22904109589041,1916.9,1916.9,1596.2400000000005,5725.1,51.0,0.0,3.9971706669948452
11,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2015,Wheat,3654.4,1557154.67,426104.0,64.84,22.2,25.685205479452065,30.915342465753426,21.22904109589041,1916.9,1916.9,1596.2400000000005,5725.1,51.0,0.0,3.9971706669948452
11,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2016,Maize,7470.7,7227782.5,967484.0,60.12,22.9,25.926502732240422,31.106010928961762,21.537704918032798,2212.6,2212.6,1604.2299999999996,5829.099999999997,46.0,0.0,2.9767843392459716
11,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2016,Rice,5271.78,2528525.61,479634.0,63.5,24.9,25.926502732240422,31.106010928961762,21.537704918032798,2212.6,2212.6,1604.2299999999996,5829.099999999997,46.0,0.0,2.9767843392459716
11,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2016,Wheat,4398.0,882142.37,200578.0,74.47,27.6,25.926502732240422,31.106010928961762,21.537704918032798,2212.6,2212.6,1604.2299999999996,5829.099999999997,46.0,0.0,2.9767843392459716
11,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2017,Maize,6028.73,27394438.18,4543979.0,70.0,38.9,26.057534246575344,31.2276712328767,21.749041095890405,1283.9999999999998,1283.9999999999998,1735.249999999998,5860.999999999999,44.0,0.0,3.5113937655884575
11,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2017,Rice,6259.06,6063071.17,968687.0,64.45,21.2,26.057534246575344,31.2276712328767,21.749041095890405,1283.9999999999998,1283.9999999999998,1735.249999999998,5860.999999999999,44.0,0.0,3.5113937655884575
11,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2017,Wheat,6033.67,16886092.79,2798643.0,101.99,23.1,26.057534246575344,31.2276712328767,21.749041095890405,1283.9999999999998,1283.9999999999998,1735.249999999998,5860.999999999999,44.0,0.0,3.5113937655884575
11,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2018,Maize,5997.0,687465.69,114635.0,87.37,22.4,25.59726027397261,30.713698630137003,21.429315068493153,1673.4999999999998,1673.4999999999998,1587.0299999999995,5693.0000000000055,31.0,0.0,4.081963406263779
11,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2018,Rice,6751.94,11499630.06,1703160.0,38.52,29.9,25.59726027397261,30.713698630137003,21.429315068493153,1673.4999999999998,1673.4999999999998,1587.0299999999995,5693.0000000000055,31.0,0.0,4.081963406263779
11,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2018,Wheat,4054.56,5466467.84,1348227.0,80.61,17.0,25.59726027397261,30.713698630137003,21.429315068493153,1673.4999999999998,1673.4999999999998,1587.0299999999995,5693.0000000000055,31.0,0.0,4.081963406263779
11,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2019,Maize,9140.86,21827423.48,2387897.0,67.02,23.9,25.345205479452044,30.076438356164417,21.407123287671226,1907.2999999999993,1907.2999999999993,1484.4499999999996,5601.000000000003,21.0,0.0,3.6234151061398023
11,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2019,Rice,5915.58,31947187.86,5400516.0,66.67,32.7,25.345205479452044,30.076438356164417,21.407123287671226,1907.2999999999993,1907.2999999999993,1484.4499999999996,5601.000000000003,21.0,0.0,3.6234151061398023
11,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2019,Wheat,5662.16,5694103.06,1005641.0,67.42,30.9,25.345205479452044,30.076438356164417,21.407123287671226,1907.2999999999993,1907.2999999999993,1484.4499999999996,5601.000000000003,21.0,0.0,3.6234151061398023
11,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2020,Maize,8378.31,7659880.88,914251.0,87.91,17.3,25.71065573770493,30.786885245901644,21.493169398907103,1339.7999999999986,1339.7999999999986,1650.6100000000008,5750.099999999996,32.0,0.0,6.064828439212691
11,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2020,Rice,4553.3,14171555.96,3112372.0,66.33,27.2,25.71065573770493,30.786885245901644,21.493169398907103,1339.7999999999986,1339.7999999999986,1650.6100000000008,5750.099999999996,32.0,0.0,6.064828439212691
11,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2020,Wheat,3411.89,4188279.42,1227555.0,83.45,26.0,25.71065573770493,30.786885245901644,21.493169398907103,1339.7999999999986,1339.7999999999986,1650.6100000000008,5750.099999999996,32.0,0.0,6.064828439212691
11,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2021,Maize,9225.83,8738874.93,947218.0,95.72,27.9,25.719726027397268,30.819452054794482,21.46520547945206,1324.8999999999996,1324.8999999999996,1684.3599999999979,5737.7,33.0,0.0,6.04458770825024
11,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2021,Rice,7762.15,19723191.07,2540944.0,63.38,26.9,25.719726027397268,30.819452054794482,21.46520547945206,1324.8999999999996,1324.8999999999996,1684.3599999999979,5737.7,33.0,0.0,6.04458770825024
11,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2021,Wheat,5570.1,6054085.19,1086889.0,84.54,23.6,25.719726027397268,30.819452054794482,21.46520547945206,1324.8999999999996,1324.8999999999996,1684.3599999999979,5737.7,33.0,0.0,6.04458770825024
11,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2022,Maize,9132.45,17027652.67,1864521.0,77.66,30.8,25.193972602739684,30.462465753424667,20.88849315068491,1408.6999999999994,1408.6999999999994,1665.129999999998,5545.800000000002,26.0,0.0,3.432358223712458
11,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2022,Rice,7269.15,12720019.52,1749864.0,105.58,23.7,25.193972602739684,30.462465753424667,20.88849315068491,1408.6999999999994,1408.6999999999994,1665.129999999998,5545.800000000002,26.0,0.0,3.432358223712458
11,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2022,Wheat,3350.81,14582599.78,4351958.0,72.77,29.0,25.193972602739684,30.462465753424667,20.88849315068491,1408.6999999999994,1408.6999999999994,1665.129999999998,5545.800000000002,26.0,0.0,3.432358223712458
11,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2023,Maize,6280.78,20001713.87,3184591.0,97.53,30.7,25.32958904109587,30.583013698630143,21.04356164383561,1036.3000000000002,1036.3000000000002,1613.1399999999992,5595.299999999999,20.0,0.0,4.026261882323587
11,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2023,Rice,6941.67,13516501.03,1947155.0,92.43,22.9,25.32958904109587,30.583013698630143,21.04356164383561,1036.3000000000002,1036.3000000000002,1613.1399999999992,5595.299999999999,20.0,0.0,4.026261882323587
12,Russia,RUS,Europe,Upper middle income,2015,Soybeans,2452.3,7614884.77,3105200.0,118.18,38.7,6.719452054794519,10.01232876712329,2.85260273972603,532.7999999999998,400.5999999999998,669.0799999999998,985.3,0.0,153.0,5.09382010106954
12,Russia,RUS,Europe,Upper middle income,2015,Wheat,4129.41,16912558.66,4095635.0,90.42,38.1,6.719452054794519,10.01232876712329,2.85260273972603,532.7999999999998,400.5999999999998,669.0799999999998,985.3,0.0,153.0,5.09382010106954
12,Russia,RUS,Europe,Upper middle income,2016,Maize,7022.1,,5055699.0,108.4,31.1,5.9434426229508235,9.180601092896175,2.1532786885245923,680.1000000000003,494.4,635.8500000000004,1081.2,0.0,165.0,5.6921035185995565
12,Russia,RUS,Europe,Upper middle income,2016,Soybeans,3893.51,1844700.03,473788.0,121.76,35.4,5.9434426229508235,9.180601092896175,2.1532786885245923,680.1000000000003,494.4,635.8500000000004,1081.2,0.0,165.0,5.6921035185995565
12,Russia,RUS,Europe,Upper middle income,2016,Wheat,4887.82,21251311.64,4347813.0,88.04,21.0,5.9434426229508235,9.180601092896175,2.1532786885245923,680.1000000000003,494.4,635.8500000000004,1081.2,0.0,165.0,5.6921035185995565
12,Russia,RUS,Europe,Upper middle income,2017,Maize,10305.87,996382.29,96681.0,127.95,27.2,5.572602739726026,9.008767123287676,1.7569863013698623,707.8000000000002,550.8000000000001,597.2900000000002,774.0999999999999,0.0,157.0,2.774885482646402
12,Russia,RUS,Europe,Upper middle income,2017,Soybeans,4333.62,6575406.09,1517302.0,80.53,35.5,5.572602739726026,9.008767123287676,1.7569863013698623,707.8000000000002,550.8000000000001,597.2900000000002,774.0999999999999,0.0,157.0,2.774885482646402
12,Russia,RUS,Europe,Upper middle income,2017,Wheat,4854.88,3534468.56,728024.0,105.42,25.7,5.572602739726026,9.008767123287676,1.7569863013698623,707.8000000000002,550.8000000000001,597.2900000000002,774.0999999999999,0.0,157.0,2.774885482646402
12,Russia,RUS,Europe,Upper middle income,2018,Maize,10746.52,4772861.58,444131.0,105.32,27.0,5.813424657534248,9.610958904109593,1.5421917808219172,518.2999999999998,343.8,738.5300000000008,1155.5000000000002,0.0,160.0,4.520363159081837
12,Russia,RUS,Europe,Upper middle income,2018,Soybeans,4832.96,24786430.58,5128618.0,122.16,17.3,5.813424657534248,9.610958904109593,1.5421917808219172,518.2999999999998,343.8,738.5300000000008,1155.5000000000002,0.0,160.0,4.520363159081837
12,Russia,RUS,Europe,Upper middle income,2018,Wheat,6940.4,799179.74,115149.0,121.75,32.7,5.813424657534248,9.610958904109593,1.5421917808219172,518.2999999999998,343.8,738.5300000000008,1155.5000000000002,0.0,160.0,4.520363159081837
12,Russia,RUS,Europe,Upper middle income,2019,Maize,11465.57,58258384.48,5081158.0,127.29,26.8,7.173972602739725,10.727671232876714,3.136712328767125,576.2999999999998,442.7000000000003,691.8599999999999,1014.1,0.0,140.0,4.055980384780058
12,Russia,RUS,Europe,Upper middle income,2019,Rice,8570.25,41043598.8,4789080.0,102.53,33.4,7.173972602739725,10.727671232876714,3.136712328767125,576.2999999999998,442.7000000000003,691.8599999999999,1014.1,0.0,140.0,4.055980384780058
